title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
DevOps Engineer,Eliassen Group,"Helena, Lewis and Clark County",IT Jobs,103895.59,103895.59,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412639905?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=DB2810C00459414E30FB7A3B1FCEA3603558CB5D
DevOps Engineer,Eliassen Group,"Grandview Heights, Franklin County",IT Jobs,125909.73,125909.73,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412838674?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=0D07A738B8D19842C51D90C94A10C414112FBF6A
DevOps Engineer,Eliassen Group,"Oklahoma City, Oklahoma County",IT Jobs,100238.58,100238.58,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412988871?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C72E3F2B0CD8BEC531587A4B108B47470E972A5F
DevOps Engineer,Eliassen Group,"Uptown, Marion County",IT Jobs,124953.12,124953.12,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412553640?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=3E9C16A20154D4C4637679843AD52EBE072E2C72
DevOps Engineer,Eliassen Group,"Ny State Campus, Albany County",IT Jobs,114298.78,114298.78,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412855013?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=DFD25D9854E6601AF2999E395EC9A70A3D1FCF5A
DevOps Engineer,Eliassen Group,"Salem, Marion County",IT Jobs,97367.34,97367.34,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412995257?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C8AA0EA2FCAA51C81EBE7793ADED273139B01B75
DevOps Engineer,Eliassen Group,"Lansing, Ingham County",IT Jobs,107058.63,107058.63,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412990441?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=57664BB0D091D9DB22FFBAF676794E4CBB29AEE7
DevOps Engineer,Eliassen Group,"Carson Mall, Carson City",IT Jobs,107230.4,107230.4,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412984398?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=5C0B2FBA4E7C7778D4D06C21F0A5ACC1EBCEA1DF
DevOps Engineer,Eliassen Group,"Saint Paul, Ramsey County",IT Jobs,99814.46,99814.46,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412984936?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=BE98D0602184D7056883E412D5E8E59910E83B36
DevOps Engineer,Eliassen Group,"Jackson, Hinds County",IT Jobs,93337.06,93337.06,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412986891?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=3EE0C5F49DC6BD79FEEECCBB2A344B7CF973B94B
DevOps Engineer,Eliassen Group,"Boston, Suffolk County",IT Jobs,96029.45,96029.45,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412997110?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=19B027500BDA341F628FFF37D85F596D4838401C
DevOps Engineer,Eliassen Group,"Atlanta, Fulton County",IT Jobs,143271.89,143271.89,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412992429?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=81B37021F6675385DCE27BF97A8AF32E18C411DF
DevOps Engineer,Eliassen Group,"Phoenix, Maricopa County",IT Jobs,96898.25,96898.25,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412992349?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=8BE2050B5F7F409A4F61A41B0FDB625D8FE90E26
DevOps Engineer,Eliassen Group,"Talcott Village, Hartford County",IT Jobs,110071.43,110071.43,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412976374?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=E33290807954A3BD662F02A85132921FEEEB4F7C
DevOps Engineer,Eliassen Group,"Annapolis, Anne Arundel County",IT Jobs,125211.38,125211.38,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412312678?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=D99B47B5E4B2BB409217D65978D2142B63CC1B53
DevOps Engineer,Eliassen Group,"La Cienga, Santa Fe County",IT Jobs,140030.44,140030.44,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5412312521?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=EA09D06BF04EA1BEA228DE3BEB8759DE84F209B7
DevOps Engineer,Evolent,"Atlanta, Fulton County",IT Jobs,125204.7,125204.7,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391510582?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=42D1AD1B90AEAB2F9AF1B541DB5CB905182409AD
DevOps Engineer,Eliassen Group,"Nashville, Davidson County",IT Jobs,105469.33,105469.33,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5413012163?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=DAEEF3C3A88D9799DAD6CD2558F94A97532B7A61
DevOps Engineer,Eliassen Group,"Cedar, Cole County",IT Jobs,108438.23,108438.23,1,"DevOps Engineer Anywhere Type: Contract-to-Hire Category: DevOps Industry: Government Workplace Type: Remote Reference ID: JN -092025-103578 Date Posted: 09/07/2025 Shortcut: http://careers.eliassen.com/XrDOEt  Description  Recommended Jobs Description: We are seeking a skilled DevOps Engineer with a strong background in backend engineering, specializing in application deployment, automated continuous integration testing, and performance monitoring. The ideal candidate will ensure the visibilit…",https://www.adzuna.com/land/ad/5413003280?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=044AAD2F003E9C32467D8807A32215762930983B
DevOps Engineer,Evolent,"Trenton, Mercer County",IT Jobs,126722.38,126722.38,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391531532?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=1F7288F191269B80E2CF00076A7BC1FCC24172DA
DevOps Engineer,Evolent,"Providence, Providence County",IT Jobs,122763.81,122763.81,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391549377?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=96058AC9DE2111722BE7ED8845D6B54B5741285D
DevOps Engineer,Evolent,"Mongmong, Mongmong-Toto-Maite",IT Jobs,82084.94,82084.94,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391544349?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=82D5E952D7E46D4D51EFE23BBD5F351E1B84109E
DevOps Engineer,Evolent,"Concord, Merrimack County",IT Jobs,120295.47,120295.47,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391524851?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=EDB22948FF728493023C167B4F5794A441461A9D
DevOps Engineer,Evolent,"Talcott Village, Hartford County",IT Jobs,118677.84,118677.84,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391485289?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=FDC77BAF8CA949A5BDE2C7B3380D8657AAE144C7
DevOps Engineer,Evolent,"Augusta, Kennebec County",IT Jobs,118183.59,118183.59,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391232520?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=875E68791861990C824C4E110A312E08266B63D0
DevOps Engineer,Evolent,"Wake Island, Honolulu",IT Jobs,128965.8,128965.8,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391224508?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=94083BED9EA42546B0086533CE40397487CDC653
DevOps Engineer,Evolent,"Edgewood, Richland County",IT Jobs,122817.21,122817.21,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5392425250?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=8FE2A857F57670575924EE12FB799092908092A0
DevOps Engineer,Evolent,"Topeka, Shawnee County",IT Jobs,120418.97,120418.97,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391507822?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=2D3226CF47AEA524E350A22F6FA9EB0F0D766905
DevOps Engineer,Evolent,"Charleston, Kanawha County",IT Jobs,118505.93,118505.93,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391588721?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=930AD97B6F0AF4A555696D4B8783B62B7AB526BC
DevOps Engineer,Evolent,"Grandview Heights, Franklin County",IT Jobs,127729.67,127729.67,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391254560?se=TklxsD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=E18DC2183923080C47FC60BAFA14433DE26B6929
DevOps Engineer,Evolent,"Jackson, Hinds County",IT Jobs,107508.09,107508.09,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391524797?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=605F4A3BBAFF2E1CEFC91094454815758E827478
DevOps Engineer,Evolent,"Pierre, Hughes County",IT Jobs,117895.3,117895.3,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391549835?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=6E7FD8DF27A10C2601DF1D801E225DDE34D0F8B7
DevOps Engineer,Evolent,"Helena, Lewis and Clark County",IT Jobs,123355.18,123355.18,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391226471?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=04C44A64CF27C6B0F14CCA048AD5253BC2C5189B
DevOps Engineer,Evolent,"Bonnie, Utah County",IT Jobs,116410.59,116410.59,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391526579?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=13785F8F6DBC5DE1F5D5E77895FDB6C7465C50EA
DevOps Engineer,Evolent,"Urbanización El Vedado, San Juan",IT Jobs,105503.33,105503.33,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391544536?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=DF6F93E97D28B571A6A8D32018369C2C2D3DED96
DevOps Engineer,Evolent,"Washington, D.C., US",IT Jobs,122509.32,122509.32,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391545890?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=32CF82105672FE8AEE4AD97E40F848548B3DA1A3
DevOps Engineer,Evolent,"Phoenix, Maricopa County",IT Jobs,117591.34,117591.34,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391491054?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=3119BAD27EC64528C2424E2E70B55A985520D1FB
DevOps Engineer,Evolent,"Uptown, Marion County",IT Jobs,117954.57,117954.57,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391068306?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=162FCCBEE1457D2E2808098298B6491F72E0D20C
DevOps Engineer,Evolent,"Oklahoma City, Oklahoma County",IT Jobs,118424.59,118424.59,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391528202?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=882A3D9106750E3594FFF448D123B783E36E8F4E
DevOps Engineer,Evolent,"Tumwater, Thurston County",IT Jobs,119681.89,119681.89,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391538333?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=7531117665B8F2FFE61579D8EBD1DB52B7CFD083
DevOps Engineer,Evolent,"Frankfort, Franklin County",IT Jobs,120697.21,120697.21,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391509190?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=F794363AB343AB1924BE77617234CD8B1C6E9BB4
DevOps Engineer,Evolent,"Madison, Dane County",IT Jobs,125512.66,125512.66,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391537498?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=BE3B3F70A5E865507038B396F9E50D59CD6156D3
DevOps Engineer,Evolent,"State House, Lancaster County",IT Jobs,134075.72,134075.72,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391526162?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=319646BE759335084449BC76B52D1B6827871053
DevOps Engineer,Evolent,"Nashville, Davidson County",IT Jobs,118983.59,118983.59,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391531051?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=0C7031814ABBFCBCABB4B958B4DC95282464FFE1
DevOps Engineer,Evolent,"Boise, Ada County",IT Jobs,118448.76,118448.76,1,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",https://www.adzuna.com/land/ad/5391545925?se=hoDnsT2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=61D37B340E414B9697F12182DE29095C9E1C44A5
